DataID,temp1,temp2,ldr,heater,humidity1,humidity2,pump,TimeRead
10787,0,21,0,0,0,0,0,12/6/2020 14:57
10788,38,0,0,0,0,0,0,12/6/2020 14:57
10789,0,0,0,0,0,68,0,12/6/2020 14:57
10790,0,0,0,0,47,0,0,12/6/2020 14:57
10791,0,20,0,0,0,0,0,12/6/2020 14:57
10792,36,0,0,0,0,0,0,12/6/2020 14:57
10793,0,0,616,0,0,0,0,12/6/2020 14:57
10794,0,0,0,0,0,41,0,12/6/2020 14:57
10795,0,0,0,0,24,0,0,12/6/2020 14:57
10796,0,20,0,0,0,0,0,12/6/2020 14:57
10797,36,0,0,0,0,0,0,12/6/2020 14:57
10798,0,0,0,0,0,62,0,12/6/2020 14:57
10799,0,0,0,0,0,0,ON,12/6/2020 14:57
10800,0,0,0,ON,0,0,0,12/6/2020 14:57
10801,0,0,0,0,20,0,0,12/6/2020 14:57
10802,0,28,0,0,0,0,0,12/6/2020 14:57
10803,35,0,0,0,0,0,0,12/6/2020 14:57
10804,0,0,0,0,0,89,0,12/6/2020 14:57
10805,0,0,0,0,21,0,0,12/6/2020 14:57
10806,0,23,0,0,0,0,0,12/6/2020 14:57
10807,35,0,0,0,0,0,0,12/6/2020 14:57
10808,0,0,770,0,0,0,0,12/6/2020 14:57
10809,0,0,0,0,0,51,0,12/6/2020 14:57
10810,0,0,0,0,10,0,0,12/6/2020 14:57
10811,0,23,0,0,0,0,0,12/6/2020 14:57
10812,38,0,0,0,0,0,0,12/6/2020 14:57
10813,0,0,0,0,0,75,0,12/6/2020 14:57
10814,0,0,0,0,12,0,0,12/6/2020 14:57
10815,0,25,0,0,0,0,0,12/6/2020 14:57
10816,39,0,0,0,0,0,0,12/6/2020 14:57
10817,0,0,0,0,0,53,0,12/6/2020 14:57
10818,0,0,0,0,17,0,0,12/6/2020 14:57
10819,0,23,0,0,0,0,0,12/6/2020 14:57
10820,0,0,827,0,0,0,0,12/6/2020 14:57
10821,33,0,0,0,0,0,0,12/6/2020 14:57
10822,0,0,0,0,0,54,0,12/6/2020 14:57
10823,0,0,0,0,0,0,ON,12/6/2020 14:57
10824,0,0,0,OFF,0,0,0,12/6/2020 14:57
10825,0,0,0,0,40,0,0,12/6/2020 14:57
10826,0,22,0,0,0,0,0,12/6/2020 14:57
10827,37,0,0,0,0,0,0,12/6/2020 14:57
10828,0,0,0,0,0,83,0,12/6/2020 14:57
10829,0,0,0,0,47,0,0,12/6/2020 14:57
10830,0,20,0,0,0,0,0,12/6/2020 14:57
10831,34,0,0,0,0,0,0,12/6/2020 14:57
10832,0,0,0,0,0,47,0,12/6/2020 14:57
10833,0,0,0,0,52,0,0,12/6/2020 14:57
10834,0,29,0,0,0,0,0,12/6/2020 14:57
10835,0,0,399,0,0,0,0,12/6/2020 14:57
10836,36,0,0,0,0,0,0,12/6/2020 14:57
10837,0,0,0,0,0,52,0,12/6/2020 14:57
10838,0,0,0,0,52,0,0,12/6/2020 14:57
10839,0,26,0,0,0,0,0,12/6/2020 14:57
10840,40,0,0,0,0,0,0,12/6/2020 14:57
10841,0,0,0,0,0,77,0,12/6/2020 14:57
10842,0,0,0,0,17,0,0,12/6/2020 14:57
10843,0,27,0,0,0,0,0,12/6/2020 14:57
10844,39,0,0,0,0,0,0,12/6/2020 14:57
10845,0,0,0,0,0,94,0,12/6/2020 14:57
10846,0,0,0,0,0,0,OFF,12/6/2020 14:57
10847,0,0,0,OFF,0,0,0,12/6/2020 14:57
10848,0,0,0,0,50,0,0,12/6/2020 14:57
10849,0,29,0,0,0,0,0,12/6/2020 14:57
10850,0,0,668,0,0,0,0,12/6/2020 14:57
10851,32,0,0,0,0,0,0,12/6/2020 14:57
10852,0,0,0,0,0,42,0,12/6/2020 14:57
10853,0,0,0,0,21,0,0,12/6/2020 14:57
10854,0,30,0,0,0,0,0,12/6/2020 14:57
10855,32,0,0,0,0,0,0,12/6/2020 14:57
10856,0,0,0,0,0,78,0,12/6/2020 14:57
10857,0,0,0,0,14,0,0,12/6/2020 14:57
10858,0,21,0,0,0,0,0,12/6/2020 14:57
10859,35,0,0,0,0,0,0,12/6/2020 14:57
10860,0,0,0,0,0,70,0,12/6/2020 14:57
10861,0,0,0,0,31,0,0,12/6/2020 14:57
10862,0,23,0,0,0,0,0,12/6/2020 14:57
10863,0,0,909,0,0,0,0,12/6/2020 14:57
10864,39,0,0,0,0,0,0,12/6/2020 14:57
10865,0,0,0,0,0,68,0,12/6/2020 14:57
10866,0,0,0,0,11,0,0,12/6/2020 14:57
10867,0,21,0,0,0,0,0,12/6/2020 14:57
10868,39,0,0,0,0,0,0,12/6/2020 14:57
10869,0,0,0,0,0,86,0,12/6/2020 14:57
10870,0,0,0,0,0,0,ON,12/6/2020 14:57
10871,0,0,0,OFF,0,0,0,12/6/2020 14:57
10872,0,0,0,0,54,0,0,12/6/2020 14:57
10873,0,20,0,0,0,0,0,12/6/2020 14:57
10874,35,0,0,0,0,0,0,12/6/2020 14:57
10875,0,0,0,0,0,98,0,12/6/2020 14:57
10876,0,0,0,0,30,0,0,12/6/2020 14:57
10877,0,0,923,0,0,0,0,12/6/2020 14:57
10878,0,25,0,0,0,0,0,12/6/2020 14:57
10879,32,0,0,0,0,0,0,12/6/2020 14:57
10880,0,0,0,0,0,85,0,12/6/2020 14:57
10881,0,0,0,0,27,0,0,12/6/2020 14:57
10882,0,25,0,0,0,0,0,12/6/2020 14:57
10883,39,0,0,0,0,0,0,12/6/2020 14:57
10884,0,0,0,0,0,75,0,12/6/2020 14:57
10885,0,0,0,0,32,0,0,12/6/2020 14:57
10886,0,25,0,0,0,0,0,12/6/2020 14:57
10887,32,0,0,0,0,0,0,12/6/2020 14:57
10888,0,0,0,0,0,89,0,12/6/2020 14:57
10889,0,0,0,0,33,0,0,12/6/2020 14:57
10890,0,0,315,0,0,0,0,12/6/2020 14:57
10891,0,29,0,0,0,0,0,12/6/2020 14:57
10892,38,0,0,0,0,0,0,12/6/2020 14:57
10893,0,0,0,0,0,55,0,12/6/2020 14:57
10894,0,0,0,0,0,0,OFF,12/6/2020 14:57
10895,0,0,0,OFF,0,0,0,12/6/2020 14:57
10896,0,0,0,0,40,0,0,12/6/2020 14:57
10897,0,25,0,0,0,0,0,12/6/2020 14:57
10898,39,0,0,0,0,0,0,12/6/2020 14:57
10899,0,0,0,0,0,56,0,12/6/2020 14:57
10900,0,0,0,0,27,0,0,12/6/2020 14:57
10901,0,25,0,0,0,0,0,12/6/2020 14:57
10902,35,0,0,0,0,0,0,12/6/2020 14:57
10903,0,0,0,0,0,94,0,12/6/2020 14:57
10904,0,0,620,0,0,0,0,12/6/2020 14:57
10905,0,0,0,0,37,0,0,12/6/2020 14:57
10906,0,23,0,0,0,0,0,12/6/2020 14:57
10907,32,0,0,0,0,0,0,12/6/2020 14:57
10908,0,0,0,0,0,94,0,12/6/2020 14:57
10909,0,0,0,0,16,0,0,12/6/2020 14:57
10910,0,28,0,0,0,0,0,12/6/2020 14:57
10911,37,0,0,0,0,0,0,12/6/2020 14:57
10912,0,0,0,0,0,48,0,12/6/2020 14:57
10913,0,0,0,0,57,0,0,12/6/2020 14:57
10914,0,30,0,0,0,0,0,12/6/2020 14:57
10915,32,0,0,0,0,0,0,12/6/2020 14:57
10916,0,0,0,0,0,46,0,12/6/2020 14:57
10917,0,0,0,0,0,0,ON,12/6/2020 14:57
10918,0,0,0,ON,0,0,0,12/6/2020 14:57
10919,0,0,214,0,0,0,0,12/6/2020 14:57
10920,0,0,0,0,15,0,0,12/6/2020 14:57
10921,0,30,0,0,0,0,0,12/6/2020 14:57
10922,38,0,0,0,0,0,0,12/6/2020 14:57
10923,0,0,0,0,0,69,0,12/6/2020 14:57
10924,0,0,0,0,39,0,0,12/6/2020 14:57
10925,0,29,0,0,0,0,0,12/6/2020 14:57
10926,39,0,0,0,0,0,0,12/6/2020 14:57
10927,0,0,0,0,0,95,0,12/6/2020 14:57
10928,0,0,0,0,18,0,0,12/6/2020 14:57
10929,0,23,0,0,0,0,0,12/6/2020 14:57
10930,36,0,0,0,0,0,0,12/6/2020 14:57
10931,0,0,0,0,0,53,0,12/6/2020 14:57
10932,0,0,902,0,0,0,0,12/6/2020 14:57
10933,0,0,0,0,5,0,0,12/6/2020 14:57
10934,0,20,0,0,0,0,0,12/6/2020 14:57
10935,39,0,0,0,0,0,0,12/6/2020 14:57
10936,0,0,0,0,0,46,0,12/6/2020 14:57
10937,0,0,0,0,13,0,0,12/6/2020 14:57
10938,0,30,0,0,0,0,0,12/6/2020 14:57
10939,32,0,0,0,0,0,0,12/6/2020 14:57
10940,0,0,0,0,0,87,0,12/6/2020 14:57
10941,0,0,0,0,0,0,OFF,12/6/2020 14:57
10942,0,0,0,OFF,0,0,0,12/6/2020 14:57
10943,0,0,0,0,32,0,0,12/6/2020 14:57
10944,0,25,0,0,0,0,0,12/6/2020 14:57
10945,36,0,0,0,0,0,0,12/6/2020 14:57
10946,0,0,0,0,0,100,0,12/6/2020 14:57
10947,0,0,652,0,0,0,0,12/6/2020 14:57
10948,0,0,0,0,30,0,0,12/6/2020 14:57
10949,0,23,0,0,0,0,0,12/6/2020 14:57
10950,39,0,0,0,0,0,0,12/6/2020 14:57
10951,0,0,0,0,0,46,0,12/6/2020 14:57
10952,0,0,0,0,10,0,0,12/6/2020 14:57
10953,0,27,0,0,0,0,0,12/6/2020 14:57
10954,33,0,0,0,0,0,0,12/6/2020 14:57
10955,0,0,0,0,0,75,0,12/6/2020 14:57
10956,0,0,0,0,29,0,0,12/6/2020 14:57
10957,0,28,0,0,0,0,0,12/6/2020 14:57
10958,38,0,0,0,0,0,0,12/6/2020 14:57
10959,0,0,0,0,0,90,0,12/6/2020 14:57
10960,0,0,668,0,0,0,0,12/6/2020 14:57
10961,0,0,0,0,23,0,0,12/6/2020 14:57
10962,0,30,0,0,0,0,0,12/6/2020 14:57
10963,37,0,0,0,0,0,0,12/6/2020 14:57
10964,0,0,0,0,0,73,0,12/6/2020 14:57
10965,0,0,0,0,0,0,OFF,12/6/2020 14:57
10966,0,0,0,ON,0,0,0,12/6/2020 14:57
10967,0,0,0,0,16,0,0,12/6/2020 14:57
10968,0,27,0,0,0,0,0,12/6/2020 14:57
10969,38,0,0,0,0,0,0,12/6/2020 14:57
10970,0,0,0,0,0,64,0,12/6/2020 14:57
10971,0,0,0,0,59,0,0,12/6/2020 14:57
10972,0,25,0,0,0,0,0,12/6/2020 14:57
10973,31,0,0,0,0,0,0,12/6/2020 14:57
10974,0,0,0,0,0,43,0,12/6/2020 14:57
10975,0,0,149,0,0,0,0,12/6/2020 14:57
10976,0,0,0,0,23,0,0,12/6/2020 14:57
10977,0,20,0,0,0,0,0,12/6/2020 14:57
10978,33,0,0,0,0,0,0,12/6/2020 14:57
10979,0,0,0,0,0,53,0,12/6/2020 14:57
10980,0,0,0,0,7,0,0,12/6/2020 14:57
10981,0,23,0,0,0,0,0,12/6/2020 14:57
10982,30,0,0,0,0,0,0,12/6/2020 14:57
10983,0,0,0,0,0,85,0,12/6/2020 14:57
10984,0,0,0,0,17,0,0,12/6/2020 14:57
10985,0,23,0,0,0,0,0,12/6/2020 14:57
10986,33,0,0,0,0,0,0,12/6/2020 14:57
10987,0,0,0,0,0,96,0,12/6/2020 14:57
10988,0,0,0,0,0,0,OFF,12/6/2020 14:57
10989,0,0,0,OFF,0,0,0,12/6/2020 14:57
10990,0,0,365,0,0,0,0,12/6/2020 14:57
10991,0,0,0,0,17,0,0,12/6/2020 14:57
10992,0,22,0,0,0,0,0,12/6/2020 14:57
10993,39,0,0,0,0,0,0,12/6/2020 14:57
10994,0,0,0,0,0,60,0,12/6/2020 14:57
10995,0,0,0,0,17,0,0,12/6/2020 14:57
10996,0,28,0,0,0,0,0,12/6/2020 14:57
10997,38,0,0,0,0,0,0,12/6/2020 14:57
10998,0,0,0,0,0,45,0,12/6/2020 14:57
10999,0,0,0,0,20,0,0,12/6/2020 14:57
11000,0,29,0,0,0,0,0,12/6/2020 14:57
11001,39,0,0,0,0,0,0,12/6/2020 14:57
11002,0,0,0,0,0,89,0,12/6/2020 14:57
11003,0,0,853,0,0,0,0,12/6/2020 14:57
11004,0,0,0,0,24,0,0,12/6/2020 14:57
11005,0,29,0,0,0,0,0,12/6/2020 14:57
11006,36,0,0,0,0,0,0,12/6/2020 14:57
11007,0,0,0,0,0,88,0,12/6/2020 14:57
11008,0,0,0,0,29,0,0,12/6/2020 14:57
11009,0,26,0,0,0,0,0,12/6/2020 14:57
11010,30,0,0,0,0,0,0,12/6/2020 14:57
11011,0,0,0,0,0,0,OFF,12/6/2020 14:57
11012,0,0,0,0,0,92,0,12/6/2020 14:57
11013,0,0,0,ON,0,0,0,12/6/2020 14:57
11014,0,0,0,0,32,0,0,12/6/2020 14:57
11015,0,27,0,0,0,0,0,12/6/2020 14:57
11016,33,0,0,0,0,0,0,12/6/2020 14:57
11017,0,0,0,0,0,78,0,12/6/2020 14:57
11018,0,0,314,0,0,0,0,12/6/2020 14:57
11019,0,0,0,0,44,0,0,12/6/2020 14:57
11020,0,29,0,0,0,0,0,12/6/2020 14:57
11021,31,0,0,0,0,0,0,12/6/2020 14:57
11022,0,0,0,0,0,100,0,12/6/2020 14:57
11023,0,0,0,0,26,0,0,12/6/2020 14:57
11024,0,29,0,0,0,0,0,12/6/2020 14:57
11025,36,0,0,0,0,0,0,12/6/2020 14:57
11026,0,0,0,0,0,80,0,12/6/2020 14:57
11027,0,0,0,0,31,0,0,12/6/2020 14:57
11028,0,24,0,0,0,0,0,12/6/2020 14:57
11029,32,0,0,0,0,0,0,12/6/2020 14:57
11030,0,0,0,0,0,65,0,12/6/2020 14:57
11031,0,0,69,0,0,0,0,12/6/2020 14:57
11032,0,0,0,0,21,0,0,12/6/2020 14:57
11033,0,24,0,0,0,0,0,12/6/2020 14:57
11034,38,0,0,0,0,0,0,12/6/2020 14:57
11035,0,0,0,0,0,0,OFF,12/6/2020 14:57
11036,0,0,0,0,0,46,0,12/6/2020 14:57
11037,0,0,0,ON,0,0,0,12/6/2020 14:57
11038,0,0,0,0,35,0,0,12/6/2020 14:57
11039,0,25,0,0,0,0,0,12/6/2020 14:57
11040,40,0,0,0,0,0,0,12/6/2020 14:57
11041,0,0,0,0,0,89,0,12/6/2020 14:57
11042,0,0,0,0,10,0,0,12/6/2020 14:57
11043,0,26,0,0,0,0,0,12/6/2020 14:57
11044,32,0,0,0,0,0,0,12/6/2020 14:57
11045,0,0,0,0,0,44,0,12/6/2020 14:57
11046,0,0,86,0,0,0,0,12/6/2020 14:57
11047,0,0,0,0,27,0,0,12/6/2020 14:57
11048,0,30,0,0,0,0,0,12/6/2020 14:57
11049,31,0,0,0,0,0,0,12/6/2020 14:57
11050,0,0,0,0,0,79,0,12/6/2020 14:57
11051,0,0,0,0,10,0,0,12/6/2020 14:57
11052,0,21,0,0,0,0,0,12/6/2020 14:57
11053,31,0,0,0,0,0,0,12/6/2020 14:57
11054,0,0,0,0,0,75,0,12/6/2020 14:58
11055,0,0,0,0,18,0,0,12/6/2020 14:58
11056,0,30,0,0,0,0,0,12/6/2020 14:58
11057,39,0,0,0,0,0,0,12/6/2020 14:58
11058,0,0,0,0,0,0,OFF,12/6/2020 14:58
11059,0,0,0,ON,0,0,0,12/6/2020 14:58
11060,0,0,0,0,0,42,0,12/6/2020 14:58
11061,0,0,994,0,0,0,0,12/6/2020 14:58
11062,0,0,0,0,27,0,0,12/6/2020 14:58
11063,0,27,0,0,0,0,0,12/6/2020 14:58
11064,35,0,0,0,0,0,0,12/6/2020 14:58
11065,0,0,0,0,0,63,0,12/6/2020 14:58
11066,0,0,0,0,6,0,0,12/6/2020 14:58
11067,0,27,0,0,0,0,0,12/6/2020 14:58
11068,39,0,0,0,0,0,0,12/6/2020 14:58
11069,0,0,0,0,0,74,0,12/6/2020 14:58
11070,0,0,0,0,59,0,0,12/6/2020 14:58
11071,0,26,0,0,0,0,0,12/6/2020 14:58
11072,38,0,0,0,0,0,0,12/6/2020 14:58
11073,0,0,0,0,0,56,0,12/6/2020 14:58
11074,0,0,930,0,0,0,0,12/6/2020 14:58
11075,0,0,0,0,55,0,0,12/6/2020 14:58
11076,0,24,0,0,0,0,0,12/6/2020 14:58
11077,40,0,0,0,0,0,0,12/6/2020 14:58
11078,0,0,0,0,0,92,0,12/6/2020 14:58
11079,0,0,0,0,16,0,0,12/6/2020 14:58
11080,0,20,0,0,0,0,0,12/6/2020 14:58
11081,40,0,0,0,0,0,0,12/6/2020 14:58
11082,0,0,0,0,0,0,OFF,12/6/2020 14:58
11083,0,0,0,ON,0,0,0,12/6/2020 14:58
11084,0,0,0,0,0,98,0,12/6/2020 14:58
11085,0,0,0,0,43,0,0,12/6/2020 14:58
11086,0,29,0,0,0,0,0,12/6/2020 14:58
11087,36,0,0,0,0,0,0,12/6/2020 14:58
11088,0,0,0,0,0,93,0,12/6/2020 14:58
11089,0,0,783,0,0,0,0,12/6/2020 14:58
11090,0,0,0,0,11,0,0,12/6/2020 14:58
11091,0,29,0,0,0,0,0,12/6/2020 14:58
11092,35,0,0,0,0,0,0,12/6/2020 14:58
11093,0,0,0,0,0,55,0,12/6/2020 14:58
11094,0,0,0,0,15,0,0,12/6/2020 14:58
11095,0,25,0,0,0,0,0,12/6/2020 14:58
11096,31,0,0,0,0,0,0,12/6/2020 14:58
11097,0,0,0,0,0,89,0,12/6/2020 14:58
11098,0,0,0,0,21,0,0,12/6/2020 14:58
11099,0,27,0,0,0,0,0,12/6/2020 14:58
11100,37,0,0,0,0,0,0,12/6/2020 14:58
11101,0,0,0,0,0,60,0,12/6/2020 14:58
11102,0,0,865,0,0,0,0,12/6/2020 14:58
11103,0,0,0,0,9,0,0,12/6/2020 14:58
11104,0,30,0,0,0,0,0,12/6/2020 14:58
11105,35,0,0,0,0,0,0,12/6/2020 14:58
11106,0,0,0,0,0,0,OFF,12/6/2020 14:58
11107,0,0,0,OFF,0,0,0,12/6/2020 14:58
11108,0,0,0,0,0,78,0,12/6/2020 14:58
11109,0,0,0,0,22,0,0,12/6/2020 14:58
11110,0,29,0,0,0,0,0,12/6/2020 14:58
11111,34,0,0,0,0,0,0,12/6/2020 14:58
11112,0,0,0,0,0,69,0,12/6/2020 14:58
11113,0,0,0,0,46,0,0,12/6/2020 14:58
11114,0,21,0,0,0,0,0,12/6/2020 14:58
11115,38,0,0,0,0,0,0,12/6/2020 14:58
11116,0,0,0,0,0,48,0,12/6/2020 14:58
11117,0,0,657,0,0,0,0,12/6/2020 14:58
11118,0,0,0,0,17,0,0,12/6/2020 14:58
11119,0,25,0,0,0,0,0,12/6/2020 14:58
11120,33,0,0,0,0,0,0,12/6/2020 14:58
11121,0,0,0,0,0,96,0,12/6/2020 14:58
11122,0,0,0,0,37,0,0,12/6/2020 14:58
11123,0,22,0,0,0,0,0,12/6/2020 14:58
11124,33,0,0,0,0,0,0,12/6/2020 14:58
11125,0,0,0,0,0,77,0,12/6/2020 14:58
11126,0,0,0,0,31,0,0,12/6/2020 14:58
11127,0,24,0,0,0,0,0,12/6/2020 14:58
11128,37,0,0,0,0,0,0,12/6/2020 14:58
11129,0,0,0,0,0,0,OFF,12/6/2020 14:58
11130,0,0,0,OFF,0,0,0,12/6/2020 14:58
11131,0,0,0,0,0,100,0,12/6/2020 14:58
11132,0,0,809,0,0,0,0,12/6/2020 14:58
11133,0,0,0,0,43,0,0,12/6/2020 14:58
11134,0,25,0,0,0,0,0,12/6/2020 14:58
11135,31,0,0,0,0,0,0,12/6/2020 14:58
11136,0,0,0,0,0,83,0,12/6/2020 14:58
11137,0,0,0,0,41,0,0,12/6/2020 14:58
11138,0,23,0,0,0,0,0,12/6/2020 14:58
11139,32,0,0,0,0,0,0,12/6/2020 14:58
11140,0,0,0,0,0,45,0,12/6/2020 14:58
11141,0,0,0,0,45,0,0,12/6/2020 14:58
11142,0,29,0,0,0,0,0,12/6/2020 14:58
11143,40,0,0,0,0,0,0,12/6/2020 14:58
11144,0,0,0,0,0,61,0,12/6/2020 14:58
11145,0,0,936,0,0,0,0,12/6/2020 14:58
11146,0,0,0,0,19,0,0,12/6/2020 14:58
11147,0,20,0,0,0,0,0,12/6/2020 14:58
11148,32,0,0,0,0,0,0,12/6/2020 14:58
11149,0,0,0,0,0,95,0,12/6/2020 14:58
11150,0,0,0,0,22,0,0,12/6/2020 14:58
11151,0,26,0,0,0,0,0,12/6/2020 14:58
11152,31,0,0,0,0,0,0,12/6/2020 14:58
11153,0,0,0,0,0,0,ON,12/6/2020 14:58
11154,0,0,0,ON,0,0,0,12/6/2020 14:58
11155,0,0,0,0,0,73,0,12/6/2020 14:58
11156,0,0,0,0,52,0,0,12/6/2020 14:58
11157,0,26,0,0,0,0,0,12/6/2020 14:58
11158,34,0,0,0,0,0,0,12/6/2020 14:58
11159,0,0,0,0,0,52,0,12/6/2020 14:58
11160,0,0,97,0,0,0,0,12/6/2020 14:58
11161,0,0,0,0,58,0,0,12/6/2020 14:58
11162,0,26,0,0,0,0,0,12/6/2020 14:58
11163,36,0,0,0,0,0,0,12/6/2020 14:58
11164,0,0,0,0,0,73,0,12/6/2020 14:58
11165,0,0,0,0,37,0,0,12/6/2020 14:58
11166,0,26,0,0,0,0,0,12/6/2020 14:58
11167,35,0,0,0,0,0,0,12/6/2020 14:58
11168,0,0,0,0,0,42,0,12/6/2020 14:58
11169,0,0,0,0,48,0,0,12/6/2020 14:58
11170,0,21,0,0,0,0,0,12/6/2020 14:58
11171,33,0,0,0,0,0,0,12/6/2020 14:58
11172,0,0,0,0,0,68,0,12/6/2020 14:58
11173,0,0,274,0,0,0,0,12/6/2020 14:58
11174,0,0,0,0,32,0,0,12/6/2020 14:58
11175,0,25,0,0,0,0,0,12/6/2020 14:58
11176,34,0,0,0,0,0,0,12/6/2020 14:58
11177,0,0,0,0,0,0,OFF,12/6/2020 14:58
11178,0,0,0,OFF,0,0,0,12/6/2020 14:58
11179,0,0,0,0,0,75,0,12/6/2020 14:58
11180,0,0,0,0,23,0,0,12/6/2020 14:58
11181,0,28,0,0,0,0,0,12/6/2020 14:58
11182,32,0,0,0,0,0,0,12/6/2020 14:58
11183,0,0,0,0,0,82,0,12/6/2020 14:58
11184,0,0,0,0,26,0,0,12/6/2020 14:58
11185,0,21,0,0,0,0,0,12/6/2020 14:58
11186,38,0,0,0,0,0,0,12/6/2020 14:58
11187,0,0,0,0,0,98,0,12/6/2020 14:58
11188,0,0,704,0,0,0,0,12/6/2020 14:58
11189,0,0,0,0,57,0,0,12/6/2020 14:58
11190,0,21,0,0,0,0,0,12/6/2020 14:58
11191,39,0,0,0,0,0,0,12/6/2020 14:58
11192,0,0,0,0,0,65,0,12/6/2020 14:58
11193,0,0,0,0,53,0,0,12/6/2020 14:58
11194,0,26,0,0,0,0,0,12/6/2020 14:58
11195,33,0,0,0,0,0,0,12/6/2020 14:58
11196,0,0,0,0,0,82,0,12/6/2020 14:58
11197,0,0,0,0,38,0,0,12/6/2020 14:58
11198,0,22,0,0,0,0,0,12/6/2020 14:58
11199,0,0,0,0,0,0,ON,12/6/2020 14:58
11200,33,0,0,0,0,0,0,12/6/2020 14:58
11201,0,0,0,ON,0,0,0,12/6/2020 14:58
11202,0,0,0,0,0,45,0,12/6/2020 14:58
11203,0,0,374,0,0,0,0,12/6/2020 14:58
11204,0,0,0,0,57,0,0,12/6/2020 14:58
11205,0,20,0,0,0,0,0,12/6/2020 14:58
11206,36,0,0,0,0,0,0,12/6/2020 14:58
11207,0,0,0,0,0,55,0,12/6/2020 14:58
11208,0,0,0,0,51,0,0,12/6/2020 14:58
11209,0,25,0,0,0,0,0,12/6/2020 14:58
11210,37,0,0,0,0,0,0,12/6/2020 14:58
11211,0,0,0,0,0,60,0,12/6/2020 14:58
11212,0,0,0,0,41,0,0,12/6/2020 14:58
11213,0,20,0,0,0,0,0,12/6/2020 14:58
11214,34,0,0,0,0,0,0,12/6/2020 14:58
11215,0,0,0,0,0,90,0,12/6/2020 14:58
11216,0,0,238,0,0,0,0,12/6/2020 14:58
11217,0,0,0,0,15,0,0,12/6/2020 14:58
11218,0,29,0,0,0,0,0,12/6/2020 14:58
11219,37,0,0,0,0,0,0,12/6/2020 14:58
11220,0,0,0,0,0,70,0,12/6/2020 14:58
11221,0,0,0,0,25,0,0,12/6/2020 14:58
11222,0,21,0,0,0,0,0,12/6/2020 14:58
11223,0,0,0,0,0,0,OFF,12/6/2020 14:58
11224,35,0,0,0,0,0,0,12/6/2020 14:58
11225,0,0,0,OFF,0,0,0,12/6/2020 14:58
11226,0,0,0,0,0,69,0,12/6/2020 14:58
11227,0,0,0,0,49,0,0,12/6/2020 14:58
11228,0,25,0,0,0,0,0,12/6/2020 14:58
11229,33,0,0,0,0,0,0,12/6/2020 14:58
11230,0,0,0,0,0,54,0,12/6/2020 14:58
11231,0,0,204,0,0,0,0,12/6/2020 14:58
11232,0,0,0,0,12,0,0,12/6/2020 14:58
11233,0,26,0,0,0,0,0,12/6/2020 14:58
11234,33,0,0,0,0,0,0,12/6/2020 14:58
11235,0,0,0,0,0,78,0,12/6/2020 14:58
11236,0,0,0,0,29,0,0,12/6/2020 14:58
11237,0,25,0,0,0,0,0,12/6/2020 14:58
11238,38,0,0,0,0,0,0,12/6/2020 14:58
11239,0,0,0,0,0,53,0,12/6/2020 14:58
11240,0,0,0,0,9,0,0,12/6/2020 14:58
11241,0,27,0,0,0,0,0,12/6/2020 14:58
11242,37,0,0,0,0,0,0,12/6/2020 14:58
11243,0,0,0,0,0,40,0,12/6/2020 14:58
11244,0,0,723,0,0,0,0,12/6/2020 14:58
11245,0,0,0,0,30,0,0,12/6/2020 14:58
11246,0,0,0,0,0,0,OFF,12/6/2020 14:58
11247,0,27,0,0,0,0,0,12/6/2020 14:58
11248,35,0,0,0,0,0,0,12/6/2020 14:58
11249,0,0,0,ON,0,0,0,12/6/2020 14:58
11250,0,0,0,0,0,78,0,12/6/2020 14:58
11251,0,0,0,0,7,0,0,12/6/2020 14:58
11252,0,25,0,0,0,0,0,12/6/2020 14:58
11253,34,0,0,0,0,0,0,12/6/2020 14:58
11254,0,0,0,0,0,97,0,12/6/2020 14:58
11255,0,0,0,0,6,0,0,12/6/2020 14:58
11256,0,30,0,0,0,0,0,12/6/2020 14:58
11257,36,0,0,0,0,0,0,12/6/2020 14:58
11258,0,0,0,0,0,97,0,12/6/2020 14:58
11259,0,0,783,0,0,0,0,12/6/2020 14:58
11260,0,0,0,0,48,0,0,12/6/2020 14:58
11261,0,24,0,0,0,0,0,12/6/2020 14:58
11262,30,0,0,0,0,0,0,12/6/2020 14:58
11263,0,0,0,0,0,45,0,12/6/2020 14:58
11264,0,0,0,0,53,0,0,12/6/2020 14:58
11265,0,21,0,0,0,0,0,12/6/2020 14:58
11266,38,0,0,0,0,0,0,12/6/2020 14:58
11267,0,0,0,0,0,73,0,12/6/2020 14:58
11268,0,0,0,0,27,0,0,12/6/2020 14:58
11269,0,0,0,0,0,0,OFF,12/6/2020 14:58
11270,0,26,0,0,0,0,0,12/6/2020 14:58
11271,32,0,0,0,0,0,0,12/6/2020 14:58
11272,0,0,0,OFF,0,0,0,12/6/2020 14:58
11273,0,0,0,0,0,71,0,12/6/2020 14:58
11274,0,0,304,0,0,0,0,12/6/2020 14:58
11275,0,0,0,0,41,0,0,12/6/2020 14:58
11276,0,29,0,0,0,0,0,12/6/2020 14:58
11277,35,0,0,0,0,0,0,12/6/2020 14:58
11278,0,0,0,0,0,53,0,12/6/2020 14:58
11279,0,0,0,0,27,0,0,12/6/2020 14:58
11280,0,23,0,0,0,0,0,12/6/2020 14:58
11281,37,0,0,0,0,0,0,12/6/2020 14:58
11282,0,0,0,0,0,83,0,12/6/2020 14:58
